work_year;job_title;job_category;salary_currency;salary;employee_residence;experience_level;company_location;company_size
2023;AI Engineer;Machine Learning and AI;USD;93300;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;166000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;73100;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;167100;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;111400;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;133000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;58400;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;166000;United States;Entry-level;United States;M
2023;Data Scientist;Data Science and Research;USD;73100;United States;Entry-level;United States;M
2023;Data Analyst;Data Analysis;USD;170000;United States;Executive;United States;M
2023;Data Analyst;Data Analysis;USD;145000;United States;Executive;United States;M
2023;Data Scientist;Data Science and Research;USD;212000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;93300;United States;Senior;United States;M
2023;Data Architect;Data Architecture and Modeling;USD;170000;United States;Senior;United States;M
2023;Data Architect;Data Architecture and Modeling;USD;135000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;145000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;115000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;139810;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;95325;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;278700;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;159300;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;226700;Canada;Senior;Canada;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;151100;Canada;Senior;Canada;M
2023;Data Engineer;Data Engineering;USD;247300;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;139700;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;188000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;139000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;150000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;160000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;94000;United States;Senior;United States;M
2023;Data Manager;Leadership and Management;USD;127000;United States;Mid-level;United States;M
2023;Data Manager;Leadership and Management;USD;65000;United States;Mid-level;United States;M
2023;ML Engineer;Machine Learning and AI;USD;276000;United States;Senior;United States;M
2023;ML Engineer;Machine Learning and AI;USD;174000;United States;Senior;United States;M
2023;Applied Scientist;Data Science and Research;USD;260000;United States;Senior;United States;L
2023;Applied Scientist;Data Science and Research;USD;136000;United States;Senior;United States;L
2023;Analytics Engineer;Leadership and Management;USD;250000;United States;Executive;United States;M
2023;Analytics Engineer;Leadership and Management;USD;210000;United States;Executive;United States;M
2023;Data Scientist;Data Science and Research;USD;188000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;139000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;238000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;176000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;204500;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;142200;United States;Senior;United States;M
2023;Data Science Director;Data Science and Research;USD;212000;United States;Executive;United States;M
2023;Data Science Director;Data Science and Research;USD;190000;United States;Executive;United States;M
2023;Research Engineer;Data Science and Research;USD;261500;United States;Senior;United States;L
2023;Research Engineer;Data Science and Research;USD;134500;United States;Senior;United States;L
2023;Data Architect;Data Architecture and Modeling;USD;239000;United States;Senior;United States;L
2023;Data Architect;Data Architecture and Modeling;USD;122900;United States;Senior;United States;L
2023;Analytics Engineer;Leadership and Management;USD;115000;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;95000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;158500;Canada;Senior;Canada;M
2023;Data Scientist;Data Science and Research;USD;115000;Canada;Senior;Canada;M
2023;ML Engineer;Machine Learning and AI;USD;331640;United States;Senior;United States;M
2023;ML Engineer;Machine Learning and AI;USD;267720;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;180000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;90000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;83000;United States;Mid-level;United States;M
2023;Data Analyst;Data Analysis;USD;66000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;224250;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;121550;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;166000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;73100;United States;Mid-level;United States;M
2023;Research Engineer;Data Science and Research;USD;141298;United States;Senior;United States;M
2023;Research Engineer;Data Science and Research;USD;115607;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;109000;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;100000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;205400;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;92900;United States;Senior;United States;M
2023;ML Engineer;Machine Learning and AI;USD;220000;United States;Entry-level;United States;M
2023;ML Engineer;Machine Learning and AI;USD;130000;United States;Entry-level;United States;M
2023;Data Scientist;Data Science and Research;USD;160000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;110000;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;230000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;100000;United States;Senior;United States;M
2023;Business Intelligence Engineer;BI and Visualization;USD;186030;United States;Senior;United States;M
2023;Business Intelligence Engineer;BI and Visualization;USD;110200;United States;Senior;United States;M
2023;Research Engineer;Data Science and Research;USD;130000;United States;Mid-level;United States;M
2023;Research Engineer;Data Science and Research;USD;100000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;242000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;106200;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;220000;United States;Executive;United States;M
2023;Data Scientist;Data Science and Research;USD;120000;United States;Executive;United States;M
2023;Data Scientist;Data Science and Research;USD;258000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;171000;United States;Senior;United States;M
2023;Research Analyst;Data Science and Research;USD;91200;United States;Entry-level;United States;M
2023;Research Analyst;Data Science and Research;USD;58200;United States;Entry-level;United States;M
2023;Data Scientist;Data Science and Research;USD;192000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;178000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;210000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;130000;United States;Senior;United States;M
2023;Research Engineer;Data Science and Research;USD;160000;United States;Entry-level;United States;M
2023;Research Engineer;Data Science and Research;USD;150000;United States;Entry-level;United States;M
2023;Applied Scientist;Data Science and Research;USD;260000;United States;Senior;United States;L
2023;Applied Scientist;Data Science and Research;USD;136000;United States;Senior;United States;L
2023;Data Architect;Data Architecture and Modeling;USD;206000;United States;Senior;United States;M
2023;Data Architect;Data Architecture and Modeling;USD;134000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;180000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;135000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;200000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;120000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;212000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;93300;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;106700;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;57700;United States;Mid-level;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;266400;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;173300;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;125000;United States;Mid-level;United States;M
2023;Data Analyst;Data Analysis;USD;100000;United States;Mid-level;United States;M
2023;Business Intelligence Engineer;BI and Visualization;USD;165600;United States;Senior;United States;L
2023;Business Intelligence Engineer;BI and Visualization;USD;65800;United States;Senior;United States;L
2023;Data Scientist;Data Science and Research;USD;210400;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;170500;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;212000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;93300;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;170000;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;160000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;185400;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;81536;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;193000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;158000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;170000;United States;Senior;United States;M
